product_id,brand,technology,resolution,support_HDR,screensize,week_id,sales,RRP,discount,marketing_expense,cost_shifter,,
2,Samsung,OLED,4k,1,30-39,32,1285,1049,0.21,4678.979715,682.3156937,,
3,Samsung,OLED,4k,0,30-39,32,1684,1049,0.08,4678.979715,535.3890452,,
4,Samsung,QLED,1080p,1,60+,32,1492,1149,0.19,4678.979715,629.082919,,
5,Samsung,OLED,4k,1,50-59,32,1657,1099,0.14,4678.979715,642.4033647,,
6,Samsung,QLED,4k,0,40-49,32,1678,1299,0.26,4678.979715,566.0474727,,
7,Samsung,QLED,4k,1,40-49,32,1752,1149,0.15,4678.979715,532.6698962,,
8,Samsung,QLED,4k,1,40-49,32,1464,1049,0.25,4678.979715,598.6530707,,
9,Samsung,OLED,1080p,0,60+,32,1354,649,0.16,4678.979715,557.6105646,,
10,Samsung,LCD,1080p,0,40-49,32,1674,1349,0.24,4678.979715,600.8175316,,
11,LG,QLED,4k,1,40-49,32,903,899,0.18,1073.075524,594.1241188,,
12,LG,QLED,1080p,0,40-49,32,1025,1299,0.27,1073.075524,611.4616846,,
13,LG,LCD,4k,0,50-59,32,990,799,0.19,1073.075524,535.2650191,,
14,LG,QLED,4k,0,60+,32,1050,999,0.09,1073.075524,579.9848645,,
15,LG,OLED,1080p,1,60+,32,953,949,0.1,1073.075524,556.1441737,,
16,LG,LCD,1080p,1,40-49,32,1204,1499,0.26,1073.075524,583.4835878,,
17,LG,OLED,4k,0,30-39,32,953,1149,0.17,1073.075524,627.5238871,,
18,LG,OLED,4k,1,40-49,32,1018,999,0.2,1073.075524,577.0271757,,
19,LG,LCD,1080p,1,40-49,32,903,1149,0.25,1073.075524,588.648457,,
20,LG,LCD,4k,0,40-49,32,951,1099,0.11,1073.075524,667.9562829,,
21,Sony,LCD,4k,0,50-59,32,1260,1199,0.25,2937.155175,663.9339219,,
22,Sony,LCD,4k,0,60+,32,1358,1199,0.23,2937.155175,575.8204443,,
23,Sony,OLED,4k,1,40-49,32,1177,999,0.18,2937.155175,563.2539227,,
24,Sony,QLED,1080p,1,50-59,32,1423,1249,0.25,2937.155175,635.3106618,,
25,Sony,OLED,4k,1,40-49,32,1366,1199,0.08,2937.155175,613.0305972,,
26,Sony,QLED,4k,1,50-59,32,1138,899,0.19,2937.155175,624.5073006,,
27,Sony,LCD,4k,0,60+,32,1230,1349,0.27,2937.155175,711.8742552,,
28,Sony,QLED,4k,0,30-39,32,1401,1249,0.18,2937.155175,619.9841874,,
29,Sony,OLED,1080p,1,50-59,32,1646,1499,0.17,2937.155175,620.3401731,,
30,Sony,QLED,1080p,1,50-59,32,1308,1049,0.16,2937.155175,529.1978645,,
31,Philips,LCD,4k,1,50-59,32,920,649,0.23,2571.19774,547.8762092,,
32,Philips,OLED,1080p,0,30-39,32,1205,1549,0.27,2571.19774,597.4660326,,
33,Philips,OLED,1080p,1,50-59,32,1130,1199,0.27,2571.19774,580.1234329,,
34,Philips,LCD,1080p,0,50-59,32,1148,1049,0.25,2571.19774,513.3133899,,
35,Philips,OLED,1080p,1,40-49,32,1065,1199,0.21,2571.19774,655.6608998,,
36,Philips,QLED,4k,0,40-49,32,1200,1099,0.15,2571.19774,573.828958,,
37,Philips,LCD,1080p,0,40-49,32,1237,1549,0.3,2571.19774,582.8530167,,
38,Philips,OLED,1080p,0,50-59,32,1208,1249,0.3,2571.19774,548.6019817,,
39,Philips,LCD,1080p,1,60+,32,911,949,0.26,2571.19774,600.1704268,,
40,Philips,LCD,4k,1,50-59,32,1150,1049,0.1,2571.19774,599.142803,,
1,Samsung,OLED,1080p,0,50-59,33,1730,1449,0.2,4139.721445,613.5190475,,
2,Samsung,OLED,4k,1,30-39,33,1697,1149,0.16,4139.721445,442.8548633,,
3,Samsung,OLED,4k,0,30-39,33,1391,1149,0.28,4139.721445,564.178265,,
4,Samsung,QLED,1080p,1,60+,33,1713,1499,0.3,4139.721445,585.0752209,,
5,Samsung,OLED,4k,1,50-59,33,1438,999,0.16,4139.721445,658.9587003,,
6,Samsung,QLED,4k,0,40-49,33,1791,1749,0.31,4139.721445,554.6281348,,
7,Samsung,QLED,4k,1,40-49,33,1641,1049,0.09,4139.721445,555.1385072,,
8,Samsung,QLED,4k,1,40-49,33,1434,1299,0.26,4139.721445,677.9443021,,
9,Samsung,OLED,1080p,0,60+,33,1687,1149,0.07,4139.721445,578.0005929,,
10,Samsung,LCD,1080p,0,40-49,33,1500,999,0.1,4139.721445,638.1099987,,
11,LG,QLED,4k,1,40-49,33,872,949,0.14,1049.552958,598.2640794,,
12,LG,QLED,1080p,0,40-49,33,860,1199,0.15,1049.552958,712.0366431,,
13,LG,LCD,4k,0,50-59,33,1135,1149,0.2,1049.552958,579.6739932,,
14,LG,QLED,4k,0,60+,33,1254,1249,0.21,1049.552958,542.9765837,,
15,LG,OLED,1080p,1,60+,33,943,1149,0.14,1049.552958,709.8719128,,
16,LG,LCD,1080p,1,40-49,33,960,1199,0.16,1049.552958,673.6261126,,
17,LG,OLED,4k,0,30-39,33,1104,1599,0.3,1049.552958,626.496788,,
18,LG,OLED,4k,1,40-49,33,963,999,0.1,1049.552958,623.8773715,,
19,LG,LCD,1080p,1,40-49,33,1101,1399,0.26,1049.552958,613.9398291,,
20,LG,LCD,4k,0,40-49,33,1149,1199,0.2,1049.552958,572.7403707,,
21,Sony,LCD,4k,0,50-59,33,1037,1199,0.25,1094.432632,661.5005593,,
22,Sony,LCD,4k,0,60+,33,1009,999,0.22,1094.432632,581.4167251,,
23,Sony,OLED,4k,1,40-49,33,953,1249,0.29,1094.432632,641.209199,,
24,Sony,QLED,1080p,1,50-59,33,1043,899,0.24,1094.432632,607.7853502,,
25,Sony,OLED,4k,1,40-49,33,1111,1099,0.17,1094.432632,617.7805226,,
26,Sony,QLED,4k,1,50-59,33,1357,1549,0.21,1094.432632,661.9682654,,
27,Sony,LCD,4k,0,60+,33,1410,1399,0.29,1094.432632,601.3465325,,
28,Sony,QLED,4k,0,30-39,33,1067,1149,0.32,1094.432632,584.5271779,,
29,Sony,OLED,1080p,1,50-59,33,1138,999,0.12,1094.432632,618.2014028,,
30,Sony,QLED,1080p,1,50-59,33,1342,1149,0.21,1094.432632,502.9122245,,
31,Philips,LCD,4k,1,50-59,33,1247,1599,0.23,1778.908178,654.1503897,,
32,Philips,OLED,1080p,0,30-39,33,902,999,0.07,1778.908178,647.897208,,
33,Philips,OLED,1080p,1,50-59,33,883,899,0.27,1778.908178,544.8298921,,
34,Philips,LCD,1080p,0,50-59,33,939,899,0.2,1778.908178,573.7378524,,
35,Philips,OLED,1080p,1,40-49,33,1126,1199,0.13,1778.908178,585.9412271,,
36,Philips,QLED,4k,0,40-49,33,948,949,0.13,1778.908178,609.7931498,,
37,Philips,LCD,1080p,0,40-49,33,1264,1299,0.17,1778.908178,504.7768614,,
38,Philips,OLED,1080p,0,50-59,33,1104,1199,0.21,1778.908178,547.6967371,,
39,Philips,LCD,1080p,1,60+,33,1001,1199,0.17,1778.908178,626.7025243,,
40,Philips,LCD,4k,1,50-59,33,1199,1299,0.08,1778.908178,659.6405794,,
1,Samsung,OLED,1080p,0,50-59,34,1247,999,0.28,2700.437527,647.1793041,,
2,Samsung,OLED,4k,1,30-39,34,1473,1199,0.14,2700.437527,565.0679795,,
3,Samsung,OLED,4k,0,30-39,34,1582,1399,0.16,2700.437527,598.2269491,,
4,Samsung,QLED,1080p,1,60+,34,1284,1049,0.21,2700.437527,633.5562373,,
5,Samsung,OLED,4k,1,50-59,34,1452,999,0.2,2700.437527,536.347731,,
6,Samsung,QLED,4k,0,40-49,34,1465,1199,0.23,2700.437527,560.4030484,,
7,Samsung,QLED,4k,1,40-49,34,1225,899,0.2,2700.437527,580.818239,,
8,Samsung,QLED,4k,1,40-49,34,1383,1149,0.24,2700.437527,537.3314853,,
9,Samsung,OLED,1080p,0,60+,34,1263,1049,0.15,2700.437527,645.9019235,,
10,Samsung,LCD,1080p,0,40-49,34,1362,1299,0.25,2700.437527,604.5156028,,
11,LG,QLED,4k,1,40-49,34,1168,1049,0.1,3658.669977,645.3405165,,
12,LG,QLED,1080p,0,40-49,34,1313,1199,0.16,3658.669977,595.8630136,,
13,LG,LCD,4k,0,50-59,34,1315,1149,0.26,3658.669977,553.841133,,
14,LG,QLED,4k,0,60+,34,1228,949,0.16,3658.669977,557.6035902,,
15,LG,OLED,1080p,1,60+,34,1270,1199,0.16,3658.669977,636.6711358,,
16,LG,LCD,1080p,1,40-49,34,1372,1149,0.12,3658.669977,624.3392865,,
17,LG,OLED,4k,0,30-39,34,1225,1299,0.23,3658.669977,599.8371459,,
18,LG,OLED,4k,1,40-49,34,1422,1299,0.25,3658.669977,628.2120865,,
19,LG,LCD,1080p,1,40-49,34,1138,1149,0.24,3658.669977,637.9047665,,
20,LG,LCD,4k,0,40-49,34,1073,1049,0.3,3658.669977,615.990667,,
21,Sony,LCD,4k,0,50-59,34,1705,1249,0.12,4395.975667,562.5853045,,
22,Sony,LCD,4k,0,60+,34,1576,1349,0.31,4395.975667,550.418848,,
23,Sony,OLED,4k,1,40-49,34,1306,899,0.2,4395.975667,562.2924178,,
24,Sony,QLED,1080p,1,50-59,34,1443,949,0.32,4395.975667,527.5064375,,
25,Sony,OLED,4k,1,40-49,34,1282,1299,0.26,4395.975667,678.2683019,,
26,Sony,QLED,4k,1,50-59,34,1515,949,0.15,4395.975667,542.3186467,,
27,Sony,LCD,4k,0,60+,34,1677,1149,0.19,4395.975667,598.0570513,,
28,Sony,QLED,4k,0,30-39,34,1588,1299,0.18,4395.975667,588.2622664,,
29,Sony,OLED,1080p,1,50-59,34,1269,1099,0.31,4395.975667,642.8326397,,
30,Sony,QLED,1080p,1,50-59,34,1713,1349,0.14,4395.975667,612.015866,,
31,Philips,LCD,4k,1,50-59,34,1155,1099,0.08,2033.58279,626.5163495,,
32,Philips,OLED,1080p,0,30-39,34,902,1149,0.13,2033.58279,675.7512517,,
33,Philips,OLED,1080p,1,50-59,34,1168,1099,0.18,2033.58279,556.4129669,,
34,Philips,LCD,1080p,0,50-59,34,926,999,0.25,2033.58279,573.9513576,,
35,Philips,OLED,1080p,1,40-49,34,1225,1149,0.07,2033.58279,576.0265403,,
36,Philips,QLED,4k,0,40-49,34,1089,1099,0.1,2033.58279,570.7466777,,
37,Philips,LCD,1080p,0,40-49,34,866,1049,0.32,2033.58279,613.6122196,,
38,Philips,OLED,1080p,0,50-59,34,953,849,0.09,2033.58279,580.9858926,,
39,Philips,LCD,1080p,1,60+,34,895,1349,0.25,2033.58279,684.2666245,,
40,Philips,LCD,4k,1,50-59,34,908,1099,0.18,2033.58279,710.6129607,,
1,Samsung,OLED,1080p,0,50-59,35,1015,1099,0.29,1516.554222,685.9794076,,
2,Samsung,OLED,4k,1,30-39,35,1099,1099,0.21,1516.554222,627.5391066,,
3,Samsung,OLED,4k,0,30-39,35,1053,1049,0.22,1516.554222,549.4777348,,
4,Samsung,QLED,1080p,1,60+,35,1078,899,0.15,1516.554222,646.4978924,,
5,Samsung,OLED,4k,1,50-59,35,1321,1149,0.17,1516.554222,645.6831152,,
6,Samsung,QLED,4k,0,40-49,35,1013,949,0.11,1516.554222,657.8960356,,
7,Samsung,QLED,4k,1,40-49,35,943,999,0.3,1516.554222,646.9288745,,
8,Samsung,QLED,4k,1,40-49,35,1109,899,0.1,1516.554222,593.0802916,,
9,Samsung,OLED,1080p,0,60+,35,1154,849,0.15,1516.554222,542.6720198,,
10,Samsung,LCD,1080p,0,40-49,35,1350,1399,0.13,1516.554222,653.8690219,,
11,LG,QLED,4k,1,40-49,35,1034,1149,0.21,1822.254899,650.3362818,,
12,LG,QLED,1080p,0,40-49,35,1126,1199,0.2,1822.254899,577.9682365,,
13,LG,LCD,4k,0,50-59,35,1092,1199,0.26,1822.254899,631.5156031,,
14,LG,QLED,4k,0,60+,35,1105,949,0.16,1822.254899,573.3770643,,
15,LG,OLED,1080p,1,60+,35,1025,999,0.29,1822.254899,574.9699789,,
16,LG,LCD,1080p,1,40-49,35,932,899,0.25,1822.254899,592.3911298,,
17,LG,OLED,4k,0,30-39,35,1067,1249,0.1,1822.254899,688.980113,,
18,LG,OLED,4k,1,40-49,35,1261,1649,0.28,1822.254899,630.4449058,,
19,LG,LCD,1080p,1,40-49,35,1090,1349,0.29,1822.254899,592.0714285,,
20,LG,LCD,4k,0,40-49,35,1148,1449,0.28,1822.254899,645.5149817,,
21,Sony,LCD,4k,0,50-59,35,1457,949,0.15,3610.586347,519.9481209,,
22,Sony,LCD,4k,0,60+,35,1568,1349,0.29,3610.586347,519.5891693,,
23,Sony,OLED,4k,1,40-49,35,1433,1149,0.23,3610.586347,501.8138133,,
24,Sony,QLED,1080p,1,50-59,35,1347,899,0.23,3610.586347,622.2382478,,
25,Sony,OLED,4k,1,40-49,35,1155,849,0.18,3610.586347,641.1160248,,
26,Sony,QLED,4k,1,50-59,35,1358,1049,0.14,3610.586347,597.9119926,,
27,Sony,LCD,4k,0,60+,35,1322,999,0.17,3610.586347,664.1177511,,
28,Sony,QLED,4k,0,30-39,35,1396,1249,0.12,3610.586347,662.9553866,,
29,Sony,OLED,1080p,1,50-59,35,1308,999,0.12,3610.586347,620.8335139,,
30,Sony,QLED,1080p,1,50-59,35,1532,1349,0.17,3610.586347,654.8668247,,
31,Philips,LCD,4k,1,50-59,35,1217,1399,0.16,1148.585305,613.9391182,,
32,Philips,OLED,1080p,0,30-39,35,1107,1499,0.2,1148.585305,632.4301281,,
33,Philips,OLED,1080p,1,50-59,35,1097,1199,0.27,1148.585305,588.6317221,,
34,Philips,LCD,1080p,0,50-59,35,875,1049,0.32,1148.585305,525.8102062,,
35,Philips,OLED,1080p,1,40-49,35,879,1099,0.21,1148.585305,572.7459106,,
36,Philips,QLED,4k,0,40-49,35,762,799,0.21,1148.585305,545.5479527,,
37,Philips,LCD,1080p,0,40-49,35,1008,1449,0.22,1148.585305,603.8691184,,
38,Philips,OLED,1080p,0,50-59,35,745,949,0.29,1148.585305,632.862908,,
39,Philips,LCD,1080p,1,60+,35,825,999,0.31,1148.585305,562.4668723,,
40,Philips,LCD,4k,1,50-59,35,1042,1399,0.28,1148.585305,601.75769,,
1,Samsung,OLED,1080p,0,50-59,36,1662,1099,0.11,4274.872066,594.432549,,
2,Samsung,OLED,4k,1,30-39,36,1602,1299,0.28,4274.872066,506.3673306,,
3,Samsung,OLED,4k,0,30-39,36,1336,899,0.21,4274.872066,553.7789477,,
4,Samsung,QLED,1080p,1,60+,36,1337,899,0.25,4274.872066,595.7972724,,
5,Samsung,OLED,4k,1,50-59,36,1678,1599,0.27,4274.872066,658.7205162,,
6,Samsung,QLED,4k,0,40-49,36,1528,1449,0.23,4274.872066,680.0867411,,
7,Samsung,QLED,4k,1,40-49,36,1745,1349,0.15,4274.872066,507.6027587,,
8,Samsung,QLED,4k,1,40-49,36,1402,849,0.09,4274.872066,617.2003153,,
9,Samsung,OLED,1080p,0,60+,36,1351,799,0.28,4274.872066,542.1841752,,
10,Samsung,LCD,1080p,0,40-49,36,1507,1149,0.06,4274.872066,634.6748891,,
11,LG,QLED,4k,1,40-49,36,1320,1549,0.26,2535.572673,585.5440626,,
12,LG,QLED,1080p,0,40-49,36,1111,1099,0.14,2535.572673,656.3047446,,
13,LG,LCD,4k,0,50-59,36,1363,1199,0.19,2535.572673,530.0968159,,
14,LG,QLED,4k,0,60+,36,1021,1199,0.2,2535.572673,685.670175,,
15,LG,OLED,1080p,1,60+,36,1391,1499,0.27,2535.572673,606.643445,,
16,LG,LCD,1080p,1,40-49,36,1307,849,0.06,2535.572673,450.8808463,,
17,LG,OLED,4k,0,30-39,36,1133,1249,0.18,2535.572673,620.5745297,,
18,LG,OLED,4k,1,40-49,36,1056,1049,0.13,2535.572673,757.9743544,,
19,LG,LCD,1080p,1,40-49,36,936,1199,0.24,2535.572673,683.9885594,,
20,LG,LCD,4k,0,40-49,36,1059,1149,0.16,2535.572673,709.846006,,
21,Sony,LCD,4k,0,50-59,36,1342,1099,0.25,1743.16199,539.7448132,,
22,Sony,LCD,4k,0,60+,36,863,799,0.08,1743.16199,625.908736,,
23,Sony,OLED,4k,1,40-49,36,1213,1649,0.31,1743.16199,691.1709932,,
24,Sony,QLED,1080p,1,50-59,36,1268,1199,0.31,1743.16199,631.6694105,,
25,Sony,OLED,4k,1,40-49,36,1294,1199,0.22,1743.16199,582.2157846,,
26,Sony,QLED,4k,1,50-59,36,1043,899,0.18,1743.16199,634.3800106,,
27,Sony,LCD,4k,0,60+,36,1129,1199,0.26,1743.16199,679.5574121,,
28,Sony,QLED,4k,0,30-39,36,1354,1549,0.19,1743.16199,599.0176819,,
29,Sony,OLED,1080p,1,50-59,36,1305,1349,0.22,1743.16199,648.1164154,,
30,Sony,QLED,1080p,1,50-59,36,1297,999,0.11,1743.16199,558.9576187,,
31,Philips,LCD,4k,1,50-59,36,945,1099,0.25,3114.733858,665.6561138,,
32,Philips,OLED,1080p,0,30-39,36,1014,1199,0.27,3114.733858,652.288019,,
33,Philips,OLED,1080p,1,50-59,36,1030,899,0.1,3114.733858,620.7095981,,
34,Philips,LCD,1080p,0,50-59,36,1272,1249,0.23,3114.733858,579.1766325,,
35,Philips,OLED,1080p,1,40-49,36,1398,1399,0.19,3114.733858,518.511737,,
36,Philips,QLED,4k,0,40-49,36,1328,1349,0.09,3114.733858,668.5929902,,
37,Philips,LCD,1080p,0,40-49,36,1143,1499,0.29,3114.733858,706.5618516,,
38,Philips,OLED,1080p,0,50-59,36,1158,1049,0.17,3114.733858,597.6069364,,
39,Philips,LCD,1080p,1,60+,36,1314,1549,0.27,3114.733858,610.6399544,,
40,Philips,LCD,4k,1,50-59,36,1318,1499,0.26,3114.733858,609.4338339,,
1,Samsung,OLED,1080p,0,50-59,37,1513,1149,0.26,3867.226905,573.9399847,,
2,Samsung,OLED,4k,1,30-39,37,1684,1549,0.27,3867.226905,556.063716,,
3,Samsung,OLED,4k,0,30-39,37,1442,1449,0.29,3867.226905,644.1080579,,
4,Samsung,QLED,1080p,1,60+,37,1473,1149,0.26,3867.226905,639.6860725,,
5,Samsung,OLED,4k,1,50-59,37,1409,1149,0.3,3867.226905,627.7819955,,
6,Samsung,QLED,4k,0,40-49,37,1478,999,0.15,3867.226905,639.9128191,,
7,Samsung,QLED,4k,1,40-49,37,1554,1199,0.18,3867.226905,585.4581831,,
8,Samsung,QLED,4k,1,40-49,37,1469,849,0.12,3867.226905,511.3462456,,
9,Samsung,OLED,1080p,0,60+,37,1379,1249,0.26,3867.226905,673.7589619,,
10,Samsung,LCD,1080p,0,40-49,37,1356,949,0.28,3867.226905,550.1499816,,
11,LG,QLED,4k,1,40-49,37,1195,1499,0.25,1638.014526,604.3262615,,
12,LG,QLED,1080p,0,40-49,37,956,1199,0.14,1638.014526,695.4019564,,
13,LG,LCD,4k,0,50-59,37,1277,1249,0.17,1638.014526,578.3777084,,
14,LG,QLED,4k,0,60+,37,941,1099,0.16,1638.014526,698.4215209,,
15,LG,OLED,1080p,1,60+,37,1021,749,0.18,1638.014526,476.4799617,,
16,LG,LCD,1080p,1,40-49,37,911,899,0.19,1638.014526,607.9307899,,
17,LG,OLED,4k,0,30-39,37,1074,1199,0.12,1638.014526,654.1203401,,
18,LG,OLED,4k,1,40-49,37,1001,1149,0.16,1638.014526,661.7448421,,
19,LG,LCD,1080p,1,40-49,37,1003,999,0.17,1638.014526,608.8549128,,
20,LG,LCD,4k,0,40-49,37,1098,1449,0.24,1638.014526,669.5336142,,
21,Sony,LCD,4k,0,50-59,37,1431,1049,0.12,3189.506798,613.717141,,
22,Sony,LCD,4k,0,60+,37,1225,1099,0.31,3189.506798,588.7182998,,
23,Sony,OLED,4k,1,40-49,37,1149,649,0.18,3189.506798,496.8374601,,
24,Sony,QLED,1080p,1,50-59,37,1463,1499,0.25,3189.506798,657.5146817,,
25,Sony,OLED,4k,1,40-49,37,976,799,0.21,3189.506798,637.8248152,,
26,Sony,QLED,4k,1,50-59,37,1338,999,0.31,3189.506798,589.6704925,,
27,Sony,LCD,4k,0,60+,37,1580,1149,0.14,3189.506798,538.9277801,,
28,Sony,QLED,4k,0,30-39,37,1389,1399,0.19,3189.506798,646.9672211,,
29,Sony,OLED,1080p,1,50-59,37,1432,1049,0.22,3189.506798,590.3642465,,
30,Sony,QLED,1080p,1,50-59,37,1340,1449,0.31,3189.506798,613.4710281,,
31,Philips,LCD,4k,1,50-59,37,1181,949,0.11,3363.049196,583.6886844,,
32,Philips,OLED,1080p,0,30-39,37,1089,1399,0.18,3363.049196,697.6984738,,
33,Philips,OLED,1080p,1,50-59,37,1280,1149,0.22,3363.049196,543.3136854,,
34,Philips,LCD,1080p,0,50-59,37,1322,1099,0.06,3363.049196,534.0313043,,
35,Philips,OLED,1080p,1,40-49,37,1111,1199,0.06,3363.049196,691.0718821,,
36,Philips,QLED,4k,0,40-49,37,1303,949,0.1,3363.049196,545.6874754,,
37,Philips,LCD,1080p,0,40-49,37,1092,899,0.15,3363.049196,561.7881065,,
38,Philips,OLED,1080p,0,50-59,37,1172,1099,0.09,3363.049196,661.5583359,,
39,Philips,LCD,1080p,1,60+,37,1080,1149,0.25,3363.049196,605.6347833,,
40,Philips,LCD,4k,1,50-59,37,1261,1049,0.2,3363.049196,551.3028427,,
1,Samsung,OLED,1080p,0,50-59,38,1426,1149,0.13,2648.749214,640.2695418,,
2,Samsung,OLED,4k,1,30-39,38,1238,1249,0.25,2648.749214,586.5905458,,
3,Samsung,OLED,4k,0,30-39,38,1163,799,0.27,2648.749214,534.8617195,,
4,Samsung,QLED,1080p,1,60+,38,1495,1399,0.29,2648.749214,624.0837727,,
5,Samsung,OLED,4k,1,50-59,38,1442,1049,0.21,2648.749214,562.5659859,,
6,Samsung,QLED,4k,0,40-49,38,1360,949,0.13,2648.749214,552.2363791,,
7,Samsung,QLED,4k,1,40-49,38,1046,649,0.12,2648.749214,615.1531726,,
8,Samsung,QLED,4k,1,40-49,38,1220,799,0.11,2648.749214,608.7102623,,
9,Samsung,OLED,1080p,0,60+,38,1374,1049,0.1,2648.749214,591.4624571,,
10,Samsung,LCD,1080p,0,40-49,38,1338,1149,0.11,2648.749214,608.7273382,,
11,LG,QLED,4k,1,40-49,38,1284,1349,0.29,3834.209898,573.7408954,,
12,LG,QLED,1080p,0,40-49,38,1297,1399,0.25,3834.209898,690.9802975,,
13,LG,LCD,4k,0,50-59,38,1257,1099,0.21,3834.209898,588.8705605,,
14,LG,QLED,4k,0,60+,38,1404,1099,0.24,3834.209898,520.7853382,,
15,LG,OLED,1080p,1,60+,38,1263,1049,0.1,3834.209898,614.192853,,
16,LG,LCD,1080p,1,40-49,38,1345,1349,0.29,3834.209898,595.4074523,,
17,LG,OLED,4k,0,30-39,38,1285,1199,0.17,3834.209898,621.9745555,,
18,LG,OLED,4k,1,40-49,38,1309,1249,0.21,3834.209898,642.9848393,,
19,LG,LCD,1080p,1,40-49,38,1433,1549,0.32,3834.209898,546.2732232,,
20,LG,LCD,4k,0,40-49,38,1407,1449,0.28,3834.209898,566.3120985,,
21,Sony,LCD,4k,0,50-59,38,1642,1249,0.29,4494.765438,548.0934741,,
22,Sony,LCD,4k,0,60+,38,1503,1499,0.29,4494.765438,634.338982,,
23,Sony,OLED,4k,1,40-49,38,1080,649,0.15,4494.765438,609.5630839,,
24,Sony,QLED,1080p,1,50-59,38,1468,1399,0.29,4494.765438,694.5447773,,
25,Sony,OLED,4k,1,40-49,38,1343,1099,0.31,4494.765438,599.8155658,,
26,Sony,QLED,4k,1,50-59,38,1736,1399,0.2,4494.765438,611.8797351,,
27,Sony,LCD,4k,0,60+,38,1525,1349,0.25,4494.765438,678.3178782,,
28,Sony,QLED,4k,0,30-39,38,1337,1149,0.19,4494.765438,699.2823545,,
29,Sony,OLED,1080p,1,50-59,38,1580,1349,0.25,4494.765438,614.9795972,,
30,Sony,QLED,1080p,1,50-59,38,1777,1399,0.1,4494.765438,641.7364544,,
31,Philips,LCD,4k,1,50-59,38,1152,949,0.09,3329.25288,612.2567507,,
32,Philips,OLED,1080p,0,30-39,38,1021,1349,0.31,3329.25288,652.4494075,,
33,Philips,OLED,1080p,1,50-59,38,1227,1049,0.27,3329.25288,550.3357663,,
34,Philips,LCD,1080p,0,50-59,38,1124,899,0.11,3329.25288,563.8449025,,
35,Philips,OLED,1080p,1,40-49,38,1124,1249,0.13,3329.25288,605.8274995,,
36,Philips,QLED,4k,0,40-49,38,1100,1149,0.26,3329.25288,634.9177878,,
37,Philips,LCD,1080p,0,40-49,38,1171,1199,0.29,3329.25288,564.6152095,,
38,Philips,OLED,1080p,0,50-59,38,1062,999,0.17,3329.25288,644.4716876,,
39,Philips,LCD,1080p,1,60+,38,1210,1249,0.2,3329.25288,626.5658053,,
40,Philips,LCD,4k,1,50-59,38,1292,1049,0.13,3329.25288,625.7549101,,
1,Samsung,OLED,1080p,0,50-59,39,1256,799,0.2,1699.646813,536.0255668,,
2,Samsung,OLED,4k,1,30-39,39,1118,1149,0.26,1699.646813,626.5442388,,
3,Samsung,OLED,4k,0,30-39,39,1086,849,0.12,1699.646813,570.4077075,,
4,Samsung,QLED,1080p,1,60+,39,1155,999,0.27,1699.646813,611.6829484,,
5,Samsung,OLED,4k,1,50-59,39,1284,1099,0.31,1699.646813,575.4576646,,
6,Samsung,QLED,4k,0,40-49,39,1010,799,0.19,1699.646813,640.6937748,,
7,Samsung,QLED,4k,1,40-49,39,1516,1299,0.18,1699.646813,555.719091,,
8,Samsung,QLED,4k,1,40-49,39,1211,1199,0.3,1699.646813,588.7755343,,
9,Samsung,OLED,1080p,0,60+,39,1350,1049,0.16,1699.646813,547.7290309,,
10,Samsung,LCD,1080p,0,40-49,39,1334,1099,0.22,1699.646813,535.3318045,,
11,LG,QLED,4k,1,40-49,39,1322,1149,0.17,3459.003437,591.8116758,,
12,LG,QLED,1080p,0,40-49,39,1281,1149,0.29,3459.003437,526.9705303,,
13,LG,LCD,4k,0,50-59,39,1538,1099,0.09,3459.003437,558.1757006,,
14,LG,QLED,4k,0,60+,39,1398,1299,0.17,3459.003437,597.4695931,,
15,LG,OLED,1080p,1,60+,39,1182,1149,0.29,3459.003437,583.5345337,,
16,LG,LCD,1080p,1,40-49,39,1083,799,0.12,3459.003437,610.6623393,,
17,LG,OLED,4k,0,30-39,39,1242,1099,0.18,3459.003437,556.4599095,,
18,LG,OLED,4k,1,40-49,39,1307,1049,0.1,3459.003437,624.9917304,,
19,LG,LCD,1080p,1,40-49,39,1179,899,0.21,3459.003437,510.8191396,,
20,LG,LCD,4k,0,40-49,39,1282,1299,0.23,3459.003437,657.696993,,
21,Sony,LCD,4k,0,50-59,39,1375,1349,0.17,1918.021226,648.9226111,,
22,Sony,LCD,4k,0,60+,39,1242,1099,0.2,1918.021226,565.1972448,,
23,Sony,OLED,4k,1,40-49,39,904,1049,0.26,1918.021226,624.9904033,,
24,Sony,QLED,1080p,1,50-59,39,1193,1249,0.21,1918.021226,609.4274559,,
25,Sony,OLED,4k,1,40-49,39,1189,999,0.29,1918.021226,568.7051198,,
26,Sony,QLED,4k,1,50-59,39,1237,1149,0.18,1918.021226,588.3259119,,
27,Sony,LCD,4k,0,60+,39,1201,1299,0.27,1918.021226,600.77642,,
28,Sony,QLED,4k,0,30-39,39,1490,1349,0.2,1918.021226,540.1524295,,
29,Sony,OLED,1080p,1,50-59,39,1256,1049,0.12,1918.021226,618.747853,,
30,Sony,QLED,1080p,1,50-59,39,1416,1399,0.26,1918.021226,617.2101094,,
31,Philips,LCD,4k,1,50-59,39,1484,1299,0.23,4588.177426,555.2951987,,
32,Philips,OLED,1080p,0,30-39,39,1183,1099,0.18,4588.177426,601.898519,,
